icao,iata,nombre,ciudad,pais,tipo,lat,lon
SJ8K,,Fazenda Jaraguá Airport,Aquidauana,BR,small_airport,-19.531137,-55.282233
SJ8L,,Fazenda Morro São Pedro Airstrip,Corumbá,BR,small_airport,-19.703965,-57.879781
SJ8O,,Fazenda Bela Vista Airport,Chupinguaia,BR,small_airport,-12.524876,-61.11823
SJ8P,,Fazenda Mata da Chuva Airport,Juara,BR,small_airport,-11.55925,-57.86479
SJ8Q,,Fazenda Brasília,Alto Alegre,BR,small_airport,3.213093,-61.094701
SJ8R,,Fazenda Santa Terezinha Airport,Campo Novo do Parecis,BR,small_airport,-13.538346,-57.824913
SJ8S,,Agropecuária JMW Airport,Barra do Corda,BR,small_airport,-5.7175,-44.968889
SJ8T,,Fazenda Sonho Azul Airport,São João da Baliza,BR,small_airport,0.816667,-59.853611
SJ8U,,Fazenda Cambará Airport,Corumbá,BR,small_airport,-17.925417,-55.222753
SJ8V,,Fazenda Cremacq Airport,Baixa Grande do Ribeiro,BR,small_airport,-8.203559,-45.311332
SJ8W,,Fazenda Colorado Airstrip,Araguaína,BR,small_airport,-7.345424,-48.193969
SJ8X,,Fazenda Santa Lavinia Airstrip,Santa Fé de Goiás,BR,small_airport,-15.549428,-51.103377
SJ8Y,,Fazenda Conceição Airport,Corumbá,BR,small_airport,-18.021752,-56.825399
SJ8Z,,Sebastião Garcia  Airport,Canarana,BR,small_airport,-13.292645,-52.381461
SJ92,,Agronova Airport,Torixoréu,BR,small_airport,-16.120274,-52.485403
SJ93,,Fazenda Paranoá Airport,Canarana,BR,small_airport,-13.203146,-52.194675
SJ98,,Pedro Zanetti Airport,Arroio Grande,BR,small_airport,-32.010556,-52.600278
SJ99,,Fazenda Vale Verde Airstrip,Fernando Falcão,BR,small_airport,-6.354167,-45.296667
SJ9C,,Fazenda Vieira Munhoz Airport,Candeias do Jamari,BR,small_airport,-9.194895,-63.479199
SJ9D,,ASL - Fazenda Matão Airport,Paranatinga,BR,small_airport,-13.360556,-54.428056
SJ9G,,Fazenda Mata Linda Airport,Querência,BR,small_airport,-11.821104,-52.755192
SJ9H,,Fazenda Felicidade Airport,Porangatu,BR,small_airport,-12.879562,-48.895847
SJ9I,,Fazenda Barreiro Grande Airport,Nova Crixás,BR,small_airport,-14.584137,-50.3258
SJ9J,,Fazenda Ki Grão Airport,Baixa Grande do Ribeiro,BR,small_airport,-8.155437,-44.964697
SJ9K,,Fazenda Santa Maria Airport,Lavínia,BR,small_airport,-21.146389,-51.028889
SJ9L,,Fazenda Santa Paula,Barreiras,BR,small_airport,-12.14782,-45.477122
SJ9M,,Fazenda Graúna Airport,Fortuna,BR,small_airport,-5.521257,-43.915
SJ9N,,Fazenda São João Airport,Cáceres,BR,small_airport,-15.684107,-57.575439
SJ9P,,Ximarí Airport,Apiacás,BR,small_airport,-8.876667,-57.415278
SJ9R,,Fazenda Rasante Airport,Jaíba,BR,small_airport,-15.268562,-43.766898
SJ9S,,Fazenda Serrana Airport,Jaciara,BR,small_airport,-15.778959,-55.240287
SJ9T,,Fazenda San Remo Airport,Água Clara,BR,small_airport,-19.535715,-53.019455
SJ9U,,Fazenda São José Airport,Riachão das Neves,BR,small_airport,-11.414312,-45.423924
SJ9V,,Fazenda Paranatinga Airstrip,Sorriso,BR,small_airport,-11.922222,-55.731389
SJ9X,,Fazenda Palmeira Airport,Tasso Fragoso,BR,small_airport,-8.798611,-46.260278
SJ9Z,,Fazenda Dois Irmãos Airport,Taquarituba,BR,small_airport,-23.63453,-49.145413
SJA1,,AACA Associação Aero Comodoro de Aviação Airport,Comodoro,BR,small_airport,-13.62205,-59.818825
SJA3,,Merlin Agro/Itaúna Airstrip,Buriti Bravo,BR,small_airport,-5.939722,-43.746389
SJA4,,Fazenda Três Estrelas Airport,Corumbá,BR,small_airport,-17.695556,-56.574444
SJA6,,Speed Aviação Agrícola Airport,Nova Monte Verde,BR,small_airport,-10.146933,-57.45086
SJA7,,Fazenda Bonjour Airport,Brasnorte,BR,small_airport,-12.557569,-57.777829
SJA8,,Fazenda Santa Bárbara Airport,Nova Monte Verde,BR,small_airport,-10.268253,-57.308721
SJA9,,Fazenda Tanabí Airport,Porto Esperidião,BR,small_airport,-15.693655,-58.623495
SJAC,,Fazenda Rio Preto Airport,São Félix Do Araguaia,BR,small_airport,-11.47151,-51.688922
SJAF,,Fazenda Água Limpa Airport,Campo Novo do Parecis,BR,small_airport,-13.671667,-57.899783
SJAG,,Fazenda Paredão Airport,Comodoro,BR,small_airport,-13.63208,-60.283854
SJAH,,Fazenda Gesso Integral,Grajaú,BR,small_airport,-5.773889,-45.164722
SJAI,,Fazenda Davilândia Airport,Montividiu do Norte,BR,small_airport,-13.184792,-48.753031
SJAK,,Fazenda F5 Airport,Tupaciguara,BR,small_airport,-18.364181,-48.872128
SJAQ,,Fazenda Renascença Airport,Unaí,BR,small_airport,-16.116865,-46.354453
SJAR,,Fazenda Bela Manhã Airport,Santa Clara d`Oeste,BR,small_airport,-20.017684,-50.893669
SJAS,,Fazenda São Roque Airport,Reginópolis,BR,small_airport,-21.669166564941406,-49.173057556152344
SJAU,,Araguacema Airport,Araguacema,BR,small_airport,-8.83772,-49.557499
SJAW,,Fazenda Citrícola Airport,Gavião Peixoto,BR,small_airport,-21.724679,-48.377154
SJAX,,Fazenda Acalanto Airport,São Desidério,BR,small_airport,-12.95931,-45.972805
SJAZ,,Fazenda Querubim Airport,São Desidério,BR,small_airport,-12.770401,-46.023488
SJB6,,Fazenda São Luís Airstrip,Roncador,BR,small_airport,-24.555267,-52.38221
SJB8,,Fazenda Vale do Sonho Airport,Araguaiana,BR,small_airport,-15.146361,-51.871783
SJB9,,Agropecuária Barra do Garças Airport,Barra do Garças,BR,small_airport,-15.39689,-52.554134
SJBB,,Fazenda Bacaba Airport,Caseara,BR,small_airport,-9.525193,-49.889005
SJBC,,Fazenda União Airport,Cumaru do Norte,BR,small_airport,-8.989448,-51.215305
SJBK,,Iriri Airport,Altamira,BR,small_airport,-5.679363,-54.244999
SJBT,,Fazenda Vera Lúcia Airport,Aquidauana,BR,small_airport,-19.575061,-56.100508
SJBU,,Fazenda Baluarte Airport,Lagoa Dos Patos,BR,small_airport,-17.014975,-44.791897
SJBX,,Severino Lopes Airport,São José Do Mipibu,BR,small_airport,-6.018827,-35.241276
SJBY,,João Silva Airport,Santa Inês,BR,small_airport,-3.65428,-45.3452
SJBZ,,Fazenda Três Barras Airport,Itarumã,BR,small_airport,-18.958246,-51.110233
SJC1,,Fazenda Caranda Airstrip,Canarana,BR,small_airport,-13.442161,-52.727686
SJC4,,Fazenda Galiléia 2 Airport,Almas,BR,small_airport,-11.436389,-47.125278
SJC7,,Fazenda Paraíso Airstrip,Porto Nacional,BR,small_airport,-10.451944,-48.175278
SJCA,,Comandante Vittorio Bonomi Airport,Mococa,BR,small_airport,-21.532177,-47.04727
SJCD,,Fazenda Pingo d`Água Airport,Pedro Gomes,BR,small_airport,-17.72516,-53.938361
SJCF,,Fazenda Estrela D`Alva Airport,Querência,BR,small_airport,-13.191879,-52.312903
SJCH,,Fernando João Pereira dos Santos Filho Airport,Brejo da Madre de Deus,BR,small_airport,-8.15749,-36.181313
SJCL,,Fazenda Araçatuba Airport,Nova Crixás,BR,small_airport,-14.529421,-50.411162
SJCO,,Fazenda Aparecida Airport,Penápolis,BR,small_airport,-21.49784,-50.094019
SJCP,,Fazenda São Roberto Airport,Paraúna,BR,small_airport,-17.068934,-50.846266
SJCQ,,Fazenda Serra Azul Airport,Baixa Grande,BR,small_airport,-11.9355,-40.050701
SJCW,,Jatapu Airport,Urucará,BR,small_airport,-1.71205,-58.5112
SJCY,,Estância Santa Rita Airport,Cuiabá,BR,small_airport,-15.680085,-55.95603
SJCZ,,Fazenda Paraíso Airport,Nova Ubiratã,BR,small_airport,-12.430112,-54.250435
SJD2,,Fazenda Cabeceira do Pontal Airstrip,Alto Taquari,BR,small_airport,-17.850856,-53.29886
SJD4,,Fazenda Santo André Airstrip,Sítio d'Abadia,BR,small_airport,-14.635,-46.406944
SJDB,,Fazenda Santa Elisa Airport,Britânia,BR,small_airport,-15.055868,-51.363991
SJDE,,Fazenda União Airport,Jateí,BR,small_airport,-22.644834,-54.09762
SJDI,,Fazenda Concórdia Airport,Naviraí,BR,small_airport,-22.852064,-54.208249
SJDJ,,Arenhart Aviação Agrícola Airport,Uruguaiana,BR,small_airport,-29.889211,-57.14191
SJDL,,Fazenda Paraíso Airport,Corumbá,BR,small_airport,-17.302378,-55.852776
SJDN,,Fazenda Campo Alegre Airport,Aquidauana,BR,small_airport,-19.456729,-55.741625
SJDS,,M Dias Branco Airport,Eusébio,BR,small_airport,-3.917155,-38.489179
SJDT,,Fazenda São Roque Airport,Aquidauana,BR,small_airport,-19.51876,-55.312922
SJDU,,Nossa Senhora do Loreto Airport,Uruguaiana,BR,small_airport,-29.728093,-56.960771
SJDW,,Fazenda Canadá Airport,Caracol,BR,small_airport,-22.122402,-57.290997
SJDX,,Fazenda Bandeirantes Airport,Aquidauana,BR,small_airport,-19.412815,-55.549932
SJDY,,Fazenda da Barra Airport,Camapuã,BR,small_airport,-18.663055,-54.068611
SJDZ,,Fazenda Canduá Airport,Unaí,BR,small_airport,-15.833989,-46.571946
SJE1,,Fazenda Nova Era Airstrip,Itaju do Colônia,BR,small_airport,-15.143564,-39.819797
SJE3,,Fazenda Progresso Airport,Porto dos Gaúchos,BR,small_airport,-11.992523,-56.467067
SJE4,,Fazenda Bonanza Airport,Nova Crixás,BR,small_airport,-13.798333,-50.701944
SJE8,,Redex Aeroagrícola Airport,Querência,BR,small_airport,-12.635379,-52.188379
SJEA,,Cadete 56-147 Santana Airport,Palmeirópolis,BR,small_airport,-12.850863,-48.226832
SJEC,,Eduardo Cordeiro de Araújo Airport,Pelotas,BR,small_airport,-31.686676,-52.467703
SJEF,,Fazenda Costa Rica Airport,Aquidauana,BR,small_airport,-19.747751,-56.042912
SJEG,,Estância Esmeralda Airport,Corumbá,BR,small_airport,-20.159584,-57.158804
SJEH,,Clemente Verillo Airport,Ribeirão Bonito,BR,small_airport,-22.101357,-48.226719
SJEK,,Satélite Aviação Agrícola Airport,Canarana,BR,small_airport,-13.540849,-52.208673
SJEM,,Vera Municipal Airport,Vera,BR,small_airport,-12.319167,-55.333889
SJEN,,Plá e Silva Airport,Santa Vitória do Palmar,BR,small_airport,-33.142894,-52.977319
SJER,,Fazenda Canadá Airport,Acreúna,BR,small_airport,-17.360044,-50.338433
SJEX,,Fazenda Vitória Airport,São Desidério,BR,small_airport,-13.008656,-46.107366
SJF2,,Fazenda Verde Vale Airport,Novo Mundo,BR,small_airport,-9.838342,-55.304067
SJF6,,Salon Airport,Porangatu,BR,small_airport,-12.886111,-48.865833
SJF7,,Fazenda Santa Maria do Palmas Airstrip,Arraias,BR,small_airport,-12.365278,-47.097222
SJF8,,Fazenda Bahia Potrich Airport,Feliz Natal,BR,small_airport,-12.724284,-55.112014
SJFB,,Fazenda Bacuri Airport,Riachão,BR,small_airport,-8.377661,-46.4404
SJFF,,Frigo Estrela Airport,Estrela D`Oeste,BR,small_airport,-20.294722,-50.41055
SJFI,,CIFI Airport,Cuiabá,BR,small_airport,-15.645028,-55.990239
SJFJ,,Fazenda Santa Joana Airport,Santo Antônio do Leverger,BR,small_airport,-17.234575,-55.226651
SJFK,,Fazenda Cachoeira Airport,Araguaçu,BR,small_airport,-12.591994,-49.532516
SJFL,,Fazenda Campo Formoso Airport,Sandolândia,BR,small_airport,-12.560166,-49.866018
SJFM,,Fazenda Macuco Airport,Eldorado,BR,small_airport,-23.838938,-54.24448
SJFN,,Fazenda Brasil Novo Airport,Coxim,BR,small_airport,-18.371768,-54.927159
SJFP,,Fazenda Perobal Airport,Corumbiara,BR,small_airport,-12.91236,-61.370498
SJFQ,,Fazenda Quatrirmãs Airport,Itatinga,BR,small_airport,-22.949012,-48.664874
SJFR,,Fazenda São Gabriel 2 Airport,Brasnorte,BR,small_airport,-12.523889,-58.235558
SJFT,,Fazenda Triunfo Rio Turvo Airport,Nova Bandeirantes,BR,small_airport,-10.093056,-57.726944
SJFU,,Tabuleiro Airport,Bananeiras,BR,small_airport,-6.696417,-35.631234
SJFV,,Fazenda Gaia Airport,Monte Alegre De Minas,BR,small_airport,-18.766281,-48.754891
SJG1,,Fazenda São Francisco Airport,Ipueiras,BR,small_airport,-11.0162,-48.468663
SJG2,,Fazenda Bufallo Airport,Nova Ubiratã,BR,small_airport,-13.223455,-54.6
SJG3,,Fazenda Dois Irmãos Airport,Sorriso,BR,small_airport,-12.589167,-55.661944
SJG4,,Fazenda Tapirapé Airport,Santa Terezinha,BR,small_airport,-10.632301,-51.046605
SJG6,,Meta Agro Airport,Canarana,BR,small_airport,-13.5451,-52.19035
SJG7,,Fazenda Silveira Airstrip,Cujubim,BR,small_airport,-9.461056,-62.417289
SJG8,,Fazenda Aroeira Airstrip,Pontes e Lacerda,BR,small_airport,-15.688611,-59.21
SJG9,,Sheriff  Airstrip,Bela Vista de Goiás,BR,small_airport,-17.016111,-48.972222
SJGC,,Fazenda Busato I Airport,São Desidério,BR,small_airport,-12.899685,-45.494492
SJGD,,Fazenda Rio Brilhante Airport,São Desidério,BR,small_airport,-12.7948,-45.721911
SJGE,,Nações Unidas Airstrip,Itaituba,BR,small_airport,-6.083471,-56.29239
SJGF,,Nova Era Airport,Pântano Grande,BR,small_airport,-30.21298,-52.442014
SJGH,,Aeropel Airport,São Borja,BR,small_airport,-28.710631,-55.988827
SJGI,,Fazenda Cypi Airport,Corumbá,BR,small_airport,-19.334916,-56.905017
SJGN,,Fazenda Agromar Airport,São José Do Rio Claro,BR,small_airport,-13.668074,-56.481761
SJGU,,Araguatins Airport,Araguatins,BR,small_airport,-5.68603,-48.11427
SJGW,,Tasi Airport,Sinop,BR,small_airport,-11.783531,-55.540395
SJGY,,Fazenda Barriguda Airport,São Domingos,BR,small_airport,-13.708326,-46.743243
SJGZ,,Fazenda Araçatuba Airport,Anaurilândia,BR,small_airport,-22.093583,-52.674999
SJH1,,Fazenda Itapiuna Airport,Água Clara,BR,small_airport,-19.559879,-53.004673
SJH2,,Severino Farias Airstrip,Vertentes,BR,small_airport,-7.881667,-35.989444
SJH3,,Fazenda Santa Maria Airport,São Valério,BR,small_airport,-11.64,-48.218333
SJH4,,Fazenda São José Airport,Caracara,BR,small_airport,1.757394,-61.164905
SJH6,,Fazenda 3 Marias Airstrip,Cocos,BR,small_airport,-14.545556,-45.656111
SJH8,,Pradella Airport,Formosa do Rio Preto,BR,small_airport,-10.380556,-45.5225
SJH9,,Fazenda Renascer Airport,Balsas,BR,small_airport,-9.092778,-46.648611
SJHE,,Fazenda Palmeira Airport,Ipiranga Do Norte,BR,small_airport,-12.088032,-55.992689
SJHG,CFO,Confresa Airport,Confresa,BR,small_airport,-10.633296,-51.565836
SJHH,,Fazenda Poruína Airport,Serranópolis,BR,small_airport,-18.119722,-52.217222
SJHJ,,Fazenda Remanso Airport,Cacoal,BR,small_airport,-11.18294,-61.088936
SJHM,,Fazenda Globo Airport,Sapezal,BR,small_airport,-12.949012,-58.587798
SJHO,,Fazenda Colorado Airport,Diamantino,BR,small_airport,-13.944093,-57.103978
SJHQ,,Fazenda São José da Reunidas Airport,São José Do Xingu,BR,small_airport,-11.016676,-52.368194
SJHS,,Fazenda São Vicente Airport,Uberlândia,BR,small_airport,-19.310409,-48.343315
SJHU,,Agropecuária Vale do Guaporé Airport,Vila Bela da Santíssima Trindade,BR,small_airport,-13.882563,-60.096176
SJHW,,Professor Maurício Joppert Airport,Engenheiro Navarro,BR,small_airport,-17.295497,-43.958836
SJI2,,Fazenda Alvorada X Airport,Gilbués,BR,small_airport,-9.374385,-45.210352
SJI3,,Uruçuí Airport,Uruçuí,BR,small_airport,-7.326197,-44.426017
SJI6,,Fazenda Paraguaçu Airport,Nova Ubiratã,BR,small_airport,-13.563312,-55.099105
SJIC,,Pedro da Costa Lima Airport,Santa Rita Do Pardo,BR,small_airport,-21.244874,-52.76981
SJID,,Fazenda Goiaba Airport,Três Lagoas,BR,small_airport,-19.917221069335938,-52.63138961791992
SJIF,,Fazenda Nova Era Airport,Iguatemi,BR,small_airport,-23.407549,-54.749171
SJIL,,Fazenda Santa Bárbara Airport,Corumbá,BR,small_airport,-19.091111,-55.8425
SJIR,,Engenheiro Joaquim Martins Airport,Iramaia,BR,small_airport,-13.31104,-40.878315
SJIZ,,Módulo Aguapei Airport,Porto Esperidião,BR,small_airport,-15.826944,-59.234167
SJJ3,,Fazenda Santa Maria Airstrip,Alta Floresta,BR,small_airport,-10.369722,-56.589722
SJJ4,,Fazenda Bola Branca Airport,Itinga do Maranhão,BR,small_airport,-4.711302,-47.652501
SJJ6,,Fazenda São José MAAB Airstrip,Nova Monte Verde,BR,small_airport,-9.758333,-57.013611
SJJ7,,Fazenda Paranã Airstrip,Paranã,BR,small_airport,-12.606964,-47.998076
SJJ8,,Fazenda Santo Antônio Airport,Itaituba,BR,small_airport,-7.443851,-56.47993
SJJ9,,Fazenda Santa Maria  Airport,Paraíso das Águas,BR,small_airport,-19.394657,-53.403192
SJJB,,Fazenda Cacique Airport,Brasilândia,BR,small_airport,-20.769296,-52.77758
SJJF,,Pousada do Rio Roosevelt Airport,Novo Aripuanã,BR,small_airport,-8.49523,-60.955747
SJJG,,Fazenda Tanguru Airport,Querência,BR,small_airport,-12.721846,-52.38028
SJJJ,,Fazenda Juliana Airport,Chupinguaia,BR,small_airport,-12.682861,-61.089262
SJJK,,Fazenda Taquaral Airport,Alta Floresta,BR,small_airport,-10.028889,-56.7383
SJJL,,Fazenda Campo Aberto Airport,Barreiras,BR,small_airport,-11.787449,-45.965409
SJJN,,Fazenda Shangri-lá Airstrip,Alta Floresta,BR,small_airport,-10.282778,-56.325556
SJJO,,João de Oliveira Bueno Airport,Monte Alegre De Goiás,BR,small_airport,-13.192744,-47.120251
SJJR,,Fazenda Recreio Airport,Andrelândia,BR,small_airport,-21.71417,-44.203892
SJJT,,Fazenda Vale Verde Airport,Pium,BR,small_airport,-9.957995,-49.754587
SJJU,,Fazenda Barra Mansa Airport,Nova Lacerda,BR,small_airport,-14.045111,-60.15419
SJJX,,Maca Aero Airport,Tailândia,BR,small_airport,-2.898056,-48.958611
SJK2,,Fazenda Nova Esperança Airport,Araguaiana,BR,small_airport,-14.639036,-51.761078
SJK3,,Fazenda Ouro Verde Airstrip,Nova Mutum,BR,small_airport,-14.1275,-55.804722
SJK4,,Fazenda Lajeadinho,São João do Paraíso,BR,small_airport,-6.340833,-47.019167
SJK6,,Serra Azul Airport,Itaituba,BR,small_airport,-5.695384,-56.546634
SJK9,,Fazenda Paraiso Airstrip,Santa Luzia do Pará,BR,small_airport,-1.517778,-46.948611
SJKA,,Aerocampo Airport,Campo Novo Do Parecis,BR,small_airport,-13.62797,-57.900965
SJKB,,Fazenda Adelaide Airport,Brasnorte,BR,small_airport,-13.087501,-58.025833
SJKH,,Boa Fé Airport,Itaituba,BR,small_airport,-7.42367,-56.339181
SJKI,,Hangar Comandante Salomão Alcolumbre Airport,Macapá,BR,small_airport,0.208793,-51.012373
SJKJ,,Fazenda Mangabas Airport,Sonora,BR,small_airport,-17.440417,-53.809748
SJKL,,Canã Airport,Normândia,BR,small_airport,4.620442,-60.078414
SJKM,,Canawapai Airport,Uiramutã,BR,small_airport,4.812213,-60.026486
SJKN,,Caracanã Airport,Uiramutã,BR,small_airport,4.700648,-60.267033
SJKO,,Cararuau Airport,Normândia,BR,small_airport,4.062941,-60.165075
SJKP,,Caraparu Airport,Uiramutã,BR,small_airport,4.542682,-60.463032
SJKQ,,Caramambataí (Mapae) Airport,Uiramutã,BR,small_airport,5.129066,-60.588872
SJKS,,Catrimani I Airport,Mucajaí,BR,small_airport,2.375485,-63.008952
SJKT,,Contão Airport,Normândia,BR,small_airport,4.173141,-60.546974
SJKU,,Cumaipá Airport,Uiramutã,BR,small_airport,4.815093,-60.470941
SJKV,,Cumanã I Airport,Pacaraima,BR,small_airport,4.467722,-60.777175
SJKW,,Cumanã II Airport,Pacaraima,BR,small_airport,4.425608,-60.826435
SJKX,,Cutia Airport,Normândia,BR,small_airport,4.166814,-59.747576
SJKZ,,Estevão Airport,Uiramutã,BR,small_airport,4.444776,-60.436378
SJL1,,Fazenda Limoeiro Airport,Piraquê,BR,small_airport,-6.489632,-48.227456
SJL3,,Fazenda Juliana Airport,Bom Jesus do Araguaia,BR,small_airport,-11.977309,-51.832425
SJL4,,Fazenda Vale dos Sonhos Airstrip,Novo Mundo,BR,small_airport,-9.672672,-55.689708
SJL6,,Fazenda Estrela do Araguaia Airport,Floresta do Araguaia,BR,small_airport,-7.462254,-49.361262
SJL7,,Fazenda Iguaçu,Aquidauana,BR,small_airport,-19.945768,-55.794078
SJL8,,Tupirama Airport,Tupirama,BR,small_airport,-8.977778,-48.225833
SJLA,,Flechal Airport,Uiramutã,BR,small_airport,4.666607,-60.290176
SJLB,,Fazenda Chaparral Airport,Lambari d`Oeste,BR,small_airport,-15.570615,-57.773998
SJLC,,Hakoma Airport,Alto Alegre,BR,small_airport,2.722243,-63.577944
SJLD,,Fazenda Porto do Campo Airport,Lambari d'Oeste,BR,small_airport,-15.715556,-57.711388
SJLE,,Halikato-u Airport,Alto Alegre,BR,small_airport,3.223961,-63.202282
SJLH,,Jacamim Airport,Bonfim,BR,small_airport,2.176110029220581,-59.78390121459961
SJLI,,Fazenda Lilliani Airport,Bom Jardim,BR,small_airport,-4.213611125946045,-46.974998474121094
SJLJ,,Jatapuzinho Airport,Caroebe,BR,small_airport,0.5972219705581665,-59.22169876098633
SJLK,,Lago Grande I Airport,Bonfim,BR,small_airport,3.442780017852783,-60.352500915527344
SJLL,,Maturucá Airport,Normândia,BR,small_airport,4.460830211639404,-60.10029983520508
SJLM,,Leão de Ouro Airport,Pacaraima,BR,small_airport,4.151669979095459,-61.427799224853516
SJLN,,Maloquinha Airport,Pacaraima,BR,small_airport,4.726940155029297,-60.590599060058594
SJLO,,Manalaí Airport,Uiramutã,BR,small_airport,5.084169864654541,-60.37889862060547
SJLP,,Manoá-Pium Airport,Bonfim,BR,small_airport,2.9800000190734863,-60.095298767089844
SJLQ,,Maracanã Airport,Normândia,BR,small_airport,4.364999771118164,-60.016700744628906
SJLS,,Marupá Airport,Bonfim,BR,small_airport,2.1252799034118652,-59.8213996887207
SJLT,,Milho Airport,Boa Vista,BR,small_airport,3.3855600357055664,-60.407798767089844
SJLU,,Missão Catrinami Airport,Caracaraí,BR,small_airport,1.7408299446105957,-62.286399841308594
SJLV,,Morro Airport,Uiramutã,BR,small_airport,4.35722017288208,-59.970001220703125
SJLW,,Mudubim I Airport,Pacaraima,BR,small_airport,4.421669960021973,-60.48970031738281
SJLX,,Mutum Airport,Uiramutã,BR,small_airport,4.453060150146484,-59.85390090942383
SJM2,,Fazenda Fortaleza do Inajá,Santa Maria das Barreiras,BR,small_airport,-8.528517,-50.584075
SJM3,,Fazenda Campo Novo Airstrip,Chapadão do Sul,BR,small_airport,-19.271784,-52.553212
SJM4,,Fazenda Duas Irmãs Airport,Conquista d'Oeste,BR,small_airport,-14.600844,-59.571009
